t,x,u
0.21,0.54,0.035
0.21,0.55,0.0816
0.21,0.56,0.049
0.21,0.57,0.0032
0.21,0.58,0.063
0.21,0.59,0.136
0.21,0.6,0.077
0.21,0.61,0.0162
0.21,0.62,0.091
0.21,0.63,6.97302e+252
0.21,0.64,0.105
0.21,0.65,0.112
0.21,0.66,0.119
0.21,0.67,0.126
0.21,0.68,0.133
0.21,0.69,0.14
0.21,0.7,0.147
0.21,0.71,1.1491
0.21,0.72,1.15071
0.21,0.73,1.15133
0.21,0.74,1.15096
0.21,0.75,1.14961
0.21,0.76,1.14729
0.21,0.77,1.14399
0.21,0.78,1.13972
0.21,0.79,1.13448
0.21,0.8,1.12829
0.21,0.81,1.12116
0.21,0.82,1.11308
0.21,0.83,1.10408
0.21,0.84,1.09415
0.21,0.85,1.08333
0.21,0.86,1.07161
0.21,0.87,1.05901
0.21,0.88,1.04554
0.21,0.89,1.03123
0.21,0.9,1.01608
0.21,0.91,1.00012
0.21,0.92,0.983355
0.21,0.93,0.965813
0.21,0.94,0.947511
0.21,0.95,0.928469
0.21,0.96,0.908707
0.21,0.97,0.888247
0.21,0.98,0.867112
0.21,0.99,0.845324
0.21,1,0.822907
0.22,0,0.802519
0.22,0.01,0.812784
0.22,0.02,0.823131
0.22,0.03,0.833559
0.22,0.04,0.84407
0.22,0.05,0.854665
0.22,0.06,0.865344
0.22,0.07,0.876108
0.22,0.08,0.886958
0.22,0.09,0.897895
0.22,0.1,0.90892
0.22,0.11,0.920034
0.22,0.12,0.931237
0.22,0.13,0.942531
0.22,0.14,0.953916
0.22,0.15,0.965394
0.22,0.16,0.976965
0.22,0.17,0.988629
0.22,0.18,1.00039
0.22,0.19,1.01225
0.22,0.2,1.0242
0.22,0.21,1.03625
0.22,0.22,1.0484
0.22,0.23,1.05011
0.22,0.24,1.05083
0.22,0.25,1.05056
0.22,0.26,1.04931
0.22,0.27,1.04709
0.22,0.28,1.04389
0.22,0.29,1.07613
0.22,0.3,0.961793
0.22,0.31,1.1376
0.22,0.32,0.876123
0.22,0.33,1.19492
0.22,0.34,0.787195
0.22,0.35,1.2479
0.22,0.36,0.695337
0.22,0.37,1.2964
0.22,0.38,0.60089
0.22,0.39,1.34028
0.22,0.4,0.504203
0.22,0.41,1.37943
0.22,0.42,0.405638
0.22,0.43,1.41375
0.22,0.44,0.30556
0.22,0.45,1.44315
0.22,0.46,0.204342
0.22,0.47,1.46759
0.22,0.48,0.102362
0.22,0.49,1.48702
0.22,0.5,0.0004
0.22,0.51,0.0142
0.22,0.52,0.0414
0.22,0.53,0.0284
0.22,0.54,0.002
0.22,0.55,0.0426
0.22,0.56,0.0966
0.22,0.57,0.0568
0.22,0.58,0.0036
0.22,0.59,0.071
0.22,0.6,0.1518
0.22,0.61,0.0852
0.22,0.62,0.0166
0.22,0.63,0.0994
0.22,0.64,6.97302e+252
0.22,0.65,0.1136
0.22,0.66,0.1207
0.22,0.67,0.1278
0.22,0.68,0.1349
0.22,0.69,0.142
0.22,0.7,0.1491
0.22,0.71,0.1562
0.22,0.72,1.1584
0.22,0.73,1.16011
0.22,0.74,1.16083
0.22,0.75,1.16056
0.22,0.76,1.15931
0.22,0.77,1.15709
0.22,0.78,1.15389
0.22,0.79,1.14972
0.22,0.8,1.14458
0.22,0.81,1.13849
0.22,0.82,1.13146
0.22,0.83,1.12348
0.22,0.84,1.11458
0.22,0.85,1.10475
0.22,0.86,1.09403
0.22,0.87,1.08241
0.22,0.88,1.06991
0.22,0.89,1.05654
0.22,0.9,1.04233
0.22,0.91,1.02728
0.22,0.92,1.01142
0.22,0.93,0.994755
0.22,0.94,0.977313
0.22,0.95,0.959111
0.22,0.96,0.940169
0.22,0.97,0.920507
0.22,0.98,0.900147
0.22,0.99,0.879112
0.22,1,0.857424
0.23,0,0.794534
0.23,0.01,0.804819
0.23,0.02,0.815184
0.23,0.03,0.825631
0.23,0.04,0.836159
0.23,0.05,0.84677
0.23,0.06,0.857465
0.23,0.07,0.868244
0.23,0.08,0.879108
0.23,0.09,0.890058
0.23,0.1,0.901095
0.23,0.11,0.91222
0.23,0.12,0.923434
0.23,0.13,0.934737
0.23,0.14,0.946131
0.23,0.15,0.957616
0.23,0.16,0.969194
0.23,0.17,0.980865
0.23,0.18,0.992629
0.23,0.19,1.00449
0.23,0.2,1.01645
0.23,0.21,1.0285
0.23,0.22,1.04065
0.23,0.23,1.0529
0.23,0.24,1.05471
0.23,0.25,1.05553
0.23,0.26,1.05536
0.23,0.27,1.05421
0.23,0.28,1.01568
0.23,0.29,1.12178
0.23,0.3,0.935808
0.23,0.31,1.18522
0.23,0.32,0.852459
0.23,0.33,1.24434
0.23,0.34,0.765938
0.23,0.35,1.29897
0.23,0.36,0.676564
0.23,0.37,1.34894
0.23,0.38,0.584669
0.23,0.39,1.39413
0.23,0.4,0.490594
0.23,0.41,1.43441
0.23,0.42,0.39469
0.23,0.43,1.46967
0.23,0.44,0.297314
0.23,0.45,1.49984
0.23,0.46,0.198828
0.23,0.47,1.52485
0.23,0.48,0.0995997
0.23,0.49,1.54467
0.23,0.5,0.0072
0.23,0.51,0.0008
0.23,0.52,0.0216
0.23,0.53,0.056
0.23,0.54,0.036
0.23,0.55,0.0024
0.23,0.56,0.0504
0.23,0.57,0.112
0.23,0.58,0.0648
0.23,0.59,0.004
0.23,0.6,0.0792
0.23,0.61,0.168
0.23,0.62,0.0936
0.23,0.63,0.017
0.23,0.64,0.108
0.23,0.65,6.97302e+252
0.23,0.66,0.1224
0.23,0.67,0.1296
0.23,0.68,0.1368
0.23,0.69,0.144
0.23,0.7,0.1512
0.23,0.71,0.1584
0.23,0.72,0.1656
0.23,0.73,1.1679
0.23,0.74,1.16971
0.23,0.75,1.17053
0.23,0.76,1.17036
0.23,0.77,1.16921
0.23,0.78,1.16709
0.23,0.79,1.16399
0.23,0.8,1.15992
0.23,0.81,1.15488
0.23,0.82,1.14889
0.23,0.83,1.14196
0.23,0.84,1.13408
0.23,0.85,1.12528
0.23,0.86,1.11555
0.23,0.87,1.10493
0.23,0.88,1.09341
0.23,0.89,1.08101
0.23,0.9,1.06774
0.23,0.91,1.05363
0.23,0.92,1.03868
0.23,0.93,1.02292
0.23,0.94,1.00636
0.23,0.95,0.989013
0.23,0.96,0.970911
0.23,0.97,0.952069
0.23,0.98,0.932507
0.23,0.99,0.912247
0.23,1,0.891312
0.24,0,0.786628
0.24,0.01,0.796934
0.24,0.02,0.807319
0.24,0.03,0.817784
0.24,0.04,0.828331
0.24,0.05,0.838959
0.24,0.06,0.84967
0.24,0.07,0.860465
0.24,0.08,0.871344
0.24,0.09,0.882308
0.24,0.1,0.893358
0.24,0.11,0.904495
0.24,0.12,0.91572
0.24,0.13,0.927034
0.24,0.14,0.938437
0.24,0.15,0.949931
0.24,0.16,0.961516
0.24,0.17,0.973194
0.24,0.18,0.984965
0.24,0.19,0.996829
0.24,0.2,1.00879
0.24,0.21,1.02085
0.24,0.22,1.033
0.24,0.23,1.04525
0.24,0.24,1.0576
0.24,0.25,1.05951
0.24,0.26,1.06043
0.24,0.27,1.09677
0.24,0.28,0.986524
0.24,0.29,1.1664
0.24,0.3,0.908954
0.24,0.31,1.23175
0.24,0.32,0.828002
0.24,0.33,1.29264
0.24,0.34,0.743967
0.24,0.35,1.34887
0.24,0.36,0.657159
0.24,0.37,1.40029
0.24,0.38,0.567902
0.24,0.39,1.44675
0.24,0.4,0.476527
0.24,0.41,1.48813
0.24,0.42,0.383374
0.24,0.43,1.52432
0.24,0.44,0.28879
0.24,0.45,1.55524
0.24,0.46,0.193128
0.24,0.47,1.58082
0.24,0.48,0.0967446
0.24,0.49,1.60102
0.24,0.5,0.0142
0.24,0.51,0.0146
0.24,0.52,0.0012
0.24,0.53,0.0292
0.24,0.54,0.071
0.24,0.55,0.0438
0.24,0.56,0.0028
0.24,0.57,0.0584
0.24,0.58,0.1278
0.24,0.59,0.073
0.24,0.6,0.0044
0.24,0.61,0.0876
0.24,0.62,0.1846
0.24,0.63,0.1022
0.24,0.64,0.0174
0.24,0.65,0.1168
0.24,0.66,6.97302e+252
0.24,0.67,0.1314
0.24,0.68,0.1387
0.24,0.69,0.146
0.24,0.7,0.1533
0.24,0.71,0.1606
0.24,0.72,0.1679
0.24,0.73,0.1752
0.24,0.74,1.1776
0.24,0.75,1.17951
0.24,0.76,1.18043
0.24,0.77,1.18036
0.24,0.78,1.17931
0.24,0.79,1.17729
0.24,0.8,1.17429
0.24,0.81,1.17032
0.24,0.82,1.16538
0.24,0.83,1.15949
0.24,0.84,1.15266
0.24,0.85,1.14488
0.24,0.86,1.13618
0.24,0.87,1.12655
0.24,0.88,1.11603
0.24,0.89,1.10461
0.24,0.9,1.09231
0.24,0.91,1.07914
0.24,0.92,1.06513
0.24,0.93,1.05028
0.24,0.94,1.03462
0.24,0.95,1.01816
0.24,0.96,1.00091
0.24,0.97,0.982911
0.24,0.98,0.964169
0.24,0.99,0.944707
0.24,1,0.924547
0.25,0,0.778801
0.25,0.01,0.789128
0.25,0.02,0.799534
0.25,0.03,0.810019
0.25,0.04,0.820584
0.25,0.05,0.831231
0.25,0.06,0.841959
0.25,0.07,0.85277
0.25,0.08,0.863665
0.25,0.09,0.874644
0.25,0.1,0.885708
0.25,0.11,0.896858
0.25,0.12,0.908095
0.25,0.13,0.91942
0.25,0.14,0.930834
0.25,0.15,0.942337
0.25,0.16,0.953931
0.25,0.17,0.965616
0.25,0.18,0.977394
0.25,0.19,0.989265
0.25,0.2,1.00123
0.25,0.21,1.01329
0.25,0.22,1.02545
0.25,0.23,1.0377
0.25,0.24,1.05005
0.25,0.25,1.0625
0.25,0.26,1.0281
0.25,0.27,1.13832
0.25,0.28,0.956454
0.25,0.29,1.20995
0.25,0.3,0.881254
0.25,0.31,1.27717
0.25,0.32,0.802774
0.25,0.33,1.33977
0.25,0.34,0.721303
0.25,0.35,1.39757
0.25,0.36,0.637143
0.25,0.37,1.4504
0.25,0.38,0.550607
0.25,0.39,1.49811
0.25,0.4,0.462016
0.25,0.41,1.54056
0.25,0.42,0.371701
0.25,0.43,1.57765
0.25,0.44,0.279997
0.25,0.45,1.6093
0.25,0.46,0.187248
0.25,0.47,1.63544
0.25,0.48,0.0937992
0.25,0.49,1.65602
0.25,0.5,0.0074
0.25,0.51,0.0288
0.25,0.52,0.0222
0.25,0.53,0.0016
0.25,0.54,0.037
0.25,0.55,0.0864
0.25,0.56,0.0518
0.25,0.57,0.0032
0.25,0.58,0.0666
0.25,0.59,0.144
0.25,0.6,0.0814
0.25,0.61,0.0048
0.25,0.62,0.0962
0.25,0.63,0.2016
0.25,0.64,0.111
0.25,0.65,0.0178
0.25,0.66,0.1258
0.25,0.67,6.97302e+252
0.25,0.68,0.1406
0.25,0.69,0.148
0.25,0.7,0.1554
0.25,0.71,0.1628
0.25,0.72,0.1702
0.25,0.73,0.1776
0.25,0.74,0.185
0.25,0.75,1.1875
0.25,0.76,1.18951
0.25,0.77,1.19053
0.25,0.78,1.19056
0.25,0.79,1.18961
0.25,0.8,1.18769
0.25,0.81,1.18479
0.25,0.82,1.18092
0.25,0.83,1.17608
0.25,0.84,1.17029
0.25,0.85,1.16356
0.25,0.86,1.15588
0.25,0.87,1.14728
0.25,0.88,1.13775
0.25,0.89,1.12733
0.25,0.9,1.11601
0.25,0.91,1.10381
0.25,0.92,1.09074
0.25,0.93,1.07683
0.25,0.94,1.06208
0.25,0.95,1.04652
0.25,0.96,1.03016
0.25,0.97,1.01301
0.25,0.98,0.995111
0.25,0.99,0.976469
0.25,1,0.957107
0.26,0,0.771052
0.26,0.01,0.781401
0.26,0.02,0.791828
0.26,0.03,0.802334
0.26,0.04,0.812919
0.26,0.05,0.823584
0.26,0.06,0.834331
0.26,0.07,0.845159
0.26,0.08,0.85607
0.26,0.09,0.867065
0.26,0.1,0.878144
0.26,0.11,0.889308
0.26,0.12,0.900558
0.26,0.13,0.911895
0.26,0.14,0.92332
0.26,0.15,0.934834
0.26,0.16,0.946437
0.26,0.17,0.958131
0.26,0.18,0.969916
0.26,0.19,0.981794
0.26,0.2,0.993765
0.26,0.21,1.00583
0.26,0.22,1.01799
0.26,0.23,1.03025
0.26,0.24,1.0426
0.26,0.25,1.09146
0.26,0.26,0.994809
0.26,0.27,1.17881
0.26,0.28,0.925493
0.26,0.29,1.2524
0.26,0.3,0.852733
0.26,0.31,1.32143
0.26,0.32,0.776797
0.26,0.33,1.38571
0.26,0.34,0.697966
0.26,0.35,1.44503
0.26,0.36,0.616532
0.26,0.37,1.49923
0.26,0.38,0.532797
0.26,0.39,1.54815
0.26,0.4,0.447073
0.26,0.41,1.59165
0.26,0.42,0.35968
0.26,0.43,1.62963
0.26,0.44,0.270943
0.26,0.45,1.66199
0.26,0.46,0.181193
0.26,0.47,1.68867
0.26,0.48,0.0907661
0.26,0.49,1.70962
0.26,0.5,0.0004
0.26,0.51,0.015
0.26,0.52,0.0438
0.26,0.53,0.03
0.26,0.54,0.002
0.26,0.55,0.045
0.26,0.56,0.1022
0.26,0.57,0.06
0.26,0.58,0.0036
0.26,0.59,0.075
0.26,0.6,0.1606
0.26,0.61,0.09
0.26,0.62,0.0052
0.26,0.63,0.105
0.26,0.64,0.219
0.26,0.65,0.12
0.26,0.66,0.0182
0.26,0.67,0.135
0.26,0.68,6.97302e+252
0.26,0.69,0.15
0.26,0.7,0.1575
0.26,0.71,0.165
0.26,0.72,0.1725
0.26,0.73,0.18
0.26,0.74,0.1875
0.26,0.75,0.195
0.26,0.76,1.1976
0.26,0.77,1.19971
0.26,0.78,1.20083
0.26,0.79,1.20096
0.26,0.8,1.20011
0.26,0.81,1.19829
0.26,0.82,1.19549
0.26,0.83,1.19172
0.26,0.84,1.18698
0.26,0.85,1.18129
0.26,0.86,1.17466
0.26,0.87,1.16708
0.26,0.88,1.15858
0.26,0.89,1.14915
0.26,0.9,1.13883
0.26,0.91,1.12761
0.26,0.92,1.11551
0.26,0.93,1.10254
0.26,0.94,1.08873
0.26,0.95,1.07408
0.26,0.96,1.05862
0.26,0.97,1.04236
0.26,0.98,1.02531
0.26,0.99,1.00751
0.26,1,0.988969
0.27,0,0.763379
0.27,0.01,0.773752
0.27,0.02,0.784201
0.27,0.03,0.794728
0.27,0.04,0.805334
0.27,0.05,0.816019
0.27,0.06,0.826784
0.27,0.07,0.837631
0.27,0.08,0.848559
0.27,0.09,0.85957
0.27,0.1,0.870665
0.27,0.11,0.881844
0.27,0.12,0.893108
0.27,0.13,0.904458
0.27,0.14,0.915895
0.27,0.15,0.92742
0.27,0.16,0.939034
0.27,0.17,0.950737
0.27,0.18,0.962531
0.27,0.19,0.974416
0.27,0.2,0.986394
0.27,0.21,0.998465
0.27,0.22,1.01063
0.27,0.23,1.02289
0.27,0.24,0.998835
0.27,0.25,1.12049
0.27,0.26,0.951142
0.27,0.27,1.21823
0.27,0.28,0.893672
0.27,0.29,1.29371
0.27,0.3,0.823419
0.27,0.31,1.3645
0.27,0.32,0.750097
0.27,0.33,1.4304
0.27,0.34,0.673979
0.27,0.35,1.49121
0.27,0.36,0.595346
0.27,0.37,1.54674
0.27,0.38,0.51449
0.27,0.39,1.59683
0.27,0.4,0.431713
0.27,0.41,1.64135
0.27,0.42,0.347323
0.27,0.43,1.68019
0.27,0.44,0.261635
0.27,0.45,1.71325
0.27,0.46,0.174969
0.27,0.47,1.74046
0.27,0.48,0.0876482
0.27,0.49,1.76178
0.27,0.5,0.0076
0.27,0.51,0.0008
0.27,0.52,0.0228
0.27,0.53,0.0592
0.27,0.54,0.038
0.27,0.55,0.0024
0.27,0.56,0.0532
0.27,0.57,0.1184
0.27,0.58,0.0684
0.27,0.59,0.004
0.27,0.6,0.0836
0.27,0.61,0.1776
0.27,0.62,0.0988
0.27,0.63,0.0056
0.27,0.64,0.114
0.27,0.65,0.2368
0.27,0.66,0.1292
0.27,0.67,0.0186
0.27,0.68,0.1444
0.27,0.69,6.97302e+252
0.27,0.7,0.1596
0.27,0.71,0.1672
0.27,0.72,0.1748
0.27,0.73,0.1824
0.27,0.74,0.19
0.27,0.75,0.1976
0.27,0.76,0.2052
0.27,0.77,1.2079
0.27,0.78,1.21011
0.27,0.79,1.21133
0.27,0.8,1.21156
0.27,0.81,1.21081
0.27,0.82,1.20909
0.27,0.83,1.20639
0.27,0.84,1.20272
0.27,0.85,1.19808
0.27,0.86,1.19249
0.27,0.87,1.18596
0.27,0.88,1.17848
0.27,0.89,1.17008
0.27,0.9,1.16075
0.27,0.91,1.15053
0.27,0.92,1.13941
0.27,0.93,1.12741
0.27,0.94,1.11454
0.27,0.95,1.10083
0.27,0.96,1.08628
0.27,0.97,1.07092
0.27,0.98,1.05476
0.27,0.99,1.03781
0.27,1,1.02011
0.28,0,0.755784
0.28,0.01,0.766179
0.28,0.02,0.776652
0.28,0.03,0.787201
0.28,0.04,0.797828
0.28,0.05,0.808534
0.28,0.06,0.819319
0.28,0.07,0.830184
0.28,0.08,0.841131
0.28,0.09,0.852159
0.28,0.1,0.86327
0.28,0.11,0.874465
0.28,0.12,0.885744
0.28,0.13,0.897108
0.28,0.14,0.908558
0.28,0.15,0.920095
0.28,0.16,0.93172
0.28,0.17,0.943434
0.28,0.18,0.955237
0.28,0.19,0.967131
0.28,0.2,0.979116
0.28,0.21,0.991194
0.28,0.22,1.00336
0.28,0.23,1.05204
0.28,0.24,0.955199
0.28,0.25,1.14955
0.28,0.26,0.907665
0.28,0.27,1.24708
0.28,0.28,0.861019
0.28,0.29,1.33385
0.28,0.3,0.793337
0.28,0.31,1.40635
0.28,0.32,0.722698
0.28,0.33,1.47383
0.28,0.34,0.649363
0.28,0.35,1.53606
0.28,0.36,0.573604
0.28,0.37,1.59288
0.28,0.38,0.495703
0.28,0.39,1.64412
0.28,0.4,0.41595
0.28,0.41,1.68964
0.28,0.42,0.334642
0.28,0.43,1.72931
0.28,0.44,0.252083
0.28,0.45,1.76305
0.28,0.46,0.168581
0.28,0.47,1.79079
0.28,0.48,0.0844484
0.28,0.49,1.81247
0.28,0.5,0.015
0.28,0.51,0.0154
0.28,0.52,0.0012
0.28,0.53,0.0308
0.28,0.54,0.075
0.28,0.55,0.0462
0.28,0.56,0.0028
0.28,0.57,0.0616
0.28,0.58,0.135
0.28,0.59,0.077
0.28,0.6,0.0044
0.28,0.61,0.0924
0.28,0.62,0.195
0.28,0.63,0.1078
0.28,0.64,0.006
0.28,0.65,0.1232
0.28,0.66,0.255
0.28,0.67,0.1386
0.28,0.68,0.019
0.28,0.69,0.154
0.28,0.7,6.97302e+252
0.28,0.71,0.1694
0.28,0.72,0.1771
0.28,0.73,0.1848
0.28,0.74,0.1925
0.28,0.75,0.2002
0.28,0.76,0.2079
0.28,0.77,0.2156
0.28,0.78,1.2184
0.28,0.79,1.22071
0.28,0.8,1.22203
0.28,0.81,1.22236
0.28,0.82,1.22171
0.28,0.83,1.22009
0.28,0.84,1.21749
0.28,0.85,1.21392
0.28,0.86,1.20938
0.28,0.87,1.20389
0.28,0.88,1.19746
0.28,0.89,1.19008
0.28,0.9,1.18178
0.28,0.91,1.17255
0.28,0.92,1.16243
0.28,0.93,1.15141
0.28,0.94,1.13951
0.28,0.95,1.12674
0.28,0.96,1.11313
0.28,0.97,1.09868
0.28,0.98,1.08342
0.28,0.99,1.06736
0.28,1,1.05051
0.29,0,0.748264
0.29,0.01,0.758684
0.29,0.02,0.769179
0.29,0.03,0.779752
0.29,0.04,0.790401
0.29,0.05,0.801128
0.29,0.06,0.811934
0.29,0.07,0.822819
0.29,0.08,0.833784
0.29,0.09,0.844831
0.29,0.1,0.855959
0.29,0.11,0.86717
0.29,0.12,0.878465
0.29,0.13,0.889844
0.29,0.14,0.901308
0.29,0.15,0.912858
0.29,0.16,0.924495
0.29,0.17,0.93622
0.29,0.18,0.948034
0.29,0.19,0.959937
0.29,0.2,0.971931
0.29,0.21,0.984016
0.29,0.22,0.959783
0.29,0.23,1.08126
0.29,0.24,0.911721
0.29,0.25,1.17862
0.29,0.26,0.864411
0.29,0.27,1.27588
0.29,0.28,0.818107
0.29,0.29,1.37279
0.29,0.3,0.762515
0.29,0.31,1.44694
0.29,0.32,0.694624
0.29,0.33,1.51594
0.29,0.34,0.62414
0.29,0.35,1.57957
0.29,0.36,0.551326
0.29,0.37,1.63764
0.29,0.38,0.476452
0.29,0.39,1.68998
0.29,0.4,0.399797
0.29,0.41,1.73646
0.29,0.42,0.321648
0.29,0.43,1.77695
0.29,0.44,0.242295
0.29,0.45,1.81135
0.29,0.46,0.162035
0.29,0.47,1.8396
0.29,0.48,0.0811695
0.29,0.49,1.86163
0.29,0.5,0.0078
0.29,0.51,0.0304
0.29,0.52,0.0234
0.29,0.53,0.0016
0.29,0.54,0.039
0.29,0.55,0.0912
0.29,0.56,0.0546
0.29,0.57,0.0032
0.29,0.58,0.0702
0.29,0.59,0.152
0.29,0.6,0.0858
0.29,0.61,0.0048
0.29,0.62,0.1014
0.29,0.63,0.2128
0.29,0.64,0.117
0.29,0.65,0.0064
0.29,0.66,0.1326
0.29,0.67,0.2736
0.29,0.68,0.1482
0.29,0.69,0.0194
0.29,0.7,0.1638
0.29,0.71,6.97302e+252
0.29,0.72,0.1794
0.29,0.73,0.1872
0.29,0.74,0.195
0.29,0.75,0.2028
0.29,0.76,0.2106
0.29,0.77,0.2184
0.29,0.78,0.2262
0.29,0.79,1.2291
0.29,0.8,1.23151
0.29,0.81,1.23293
0.29,0.82,1.23336
0.29,0.83,1.23281
0.29,0.84,1.23129
0.29,0.85,1.22879
0.29,0.86,1.22532
0.29,0.87,1.22088
0.29,0.88,1.21549
0.29,0.89,1.20916
0.29,0.9,1.20188
0.29,0.91,1.19368
0.29,0.92,1.18455
0.29,0.93,1.17453
0.29,0.94,1.16361
0.29,0.95,1.15181
0.29,0.96,1.13914
0.29,0.97,1.12563
0.29,0.98,1.11128
0.29,0.99,1.09612
0.29,1,1.08016
0.3,0,0.740818
0.3,0.01,0.751264
0.3,0.02,0.761784
0.3,0.03,0.772379
0.3,0.04,0.783052
0.3,0.05,0.793801
0.3,0.06,0.804628
0.3,0.07,0.815534
0.3,0.08,0.826519
0.3,0.09,0.837584
0.3,0.1,0.848731
0.3,0.11,0.859959
0.3,0.12,0.87127
0.3,0.13,0.882665
0.3,0.14,0.894144
0.3,0.15,0.905708
0.3,0.16,0.917358
0.3,0.17,0.929095
0.3,0.18,0.94092
0.3,0.19,0.952834
0.3,0.2,0.964837
0.3,0.21,1.01334
0.3,0.22,0.916326
0.3,0.23,1.1105
0.3,0.24,0.868431
0.3,0.25,1.20766
0.3,0.26,0.821408
0.3,0.27,1.30459
0.3,0.28,0.775509
0.3,0.29,1.40104
0.3,0.3,0.730983
0.3,0.31,1.48624
0.3,0.32,0.665902
0.3,0.33,1.55671
0.3,0.34,0.598335
0.3,0.35,1.62168
0.3,0.36,0.528534
0.3,0.37,1.68096
0.3,0.38,0.456756
0.3,0.39,1.73438
0.3,0.4,0.383271
0.3,0.41,1.78179
0.3,0.42,0.308352
0.3,0.43,1.82307
0.3,0.44,0.23228
0.3,0.45,1.85811
0.3,0.46,0.155338
0.3,0.47,1.88685
0.3,0.48,0.0778147
0.3,0.49,1.90924
0.3,0.5,0.0004
0.3,0.51,0.0158
0.3,0.52,0.0462
0.3,0.53,0.0316
0.3,0.54,0.002
0.3,0.55,0.0474
0.3,0.56,0.1078
0.3,0.57,0.0632
0.3,0.58,0.0036
0.3,0.59,0.079
0.3,0.6,0.1694
0.3,0.61,0.0948
0.3,0.62,0.0052
0.3,0.63,0.1106
0.3,0.64,0.231
0.3,0.65,0.1264
0.3,0.66,0.0068
0.3,0.67,0.1422
0.3,0.68,0.2926
0.3,0.69,0.158
0.3,0.7,0.0198
0.3,0.71,0.1738
0.3,0.72,6.97302e+252
0.3,0.73,0.1896
0.3,0.74,0.1975
0.3,0.75,0.2054
0.3,0.76,0.2133
0.3,0.77,0.2212
0.3,0.78,0.2291
0.3,0.79,0.237
0.3,0.8,1.24
0.3,0.81,1.24251
0.3,0.82,1.24403
0.3,0.83,1.24456
0.3,0.84,1.24411
0.3,0.85,1.24269
0.3,0.86,1.24029
0.3,0.87,1.23692
0.3,0.88,1.23258
0.3,0.89,1.22729
0.3,0.9,1.22106
0.3,0.91,1.21388
0.3,0.92,1.20578
0.3,0.93,1.19675
0.3,0.94,1.18683
0.3,0.95,1.17601
0.3,0.96,1.16431
0.3,0.97,1.15174
0.3,0.98,1.13833
0.3,0.99,1.12408
0.3,1,1.10902
0.31,0,0.733447
0.31,0.01,0.743918
0.31,0.02,0.754464
0.31,0.03,0.765084
0.31,0.04,0.775779
0.31,0.05,0.786552
0.31,0.06,0.797401
0.31,0.07,0.808328
0.31,0.08,0.819334
0.31,0.09,0.830419
0.31,0.1,0.841584
0.31,0.11,0.852831
0.31,0.12,0.864159
0.31,0.13,0.87557
0.31,0.14,0.887065
0.31,0.15,0.898644
0.31,0.16,0.910308
0.31,0.17,0.922058
0.31,0.18,0.933895
0.31,0.19,0.94582
0.31,0.2,0.921423
0.31,0.21,1.04273
0.31,0.22,0.873023
0.31,0.23,1.13975
0.31,0.24,0.825359
0.31,0.25,1.23665
0.31,0.26,0.778686
0.31,0.27,1.33318
0.31,0.28,0.733254
0.31,0.29,1.42912
0.31,0.3,0.689312
0.31,0.31,1.52422
0.31,0.32,0.636559
0.31,0.33,1.59611
0.31,0.34,0.571971
0.31,0.35,1.66237
0.31,0.36,0.505247
0.31,0.37,1.72281
0.31,0.38,0.436633
0.31,0.39,1.77727
0.31,0.4,0.366387
0.31,0.41,1.82558
0.31,0.42,0.294769
0.31,0.43,1.86762
0.31,0.44,0.222048
0.31,0.45,1.9033
0.31,0.46,0.148495
0.31,0.47,1.93252
0.31,0.48,0.074387
0.31,0.49,1.95524
0.31,0.5,0.008
0.31,0.51,0.0008
0.31,0.52,0.024
0.31,0.53,0.0624
0.31,0.54,0.04
0.31,0.55,0.0024
0.31,0.56,0.056
0.31,0.57,0.1248
0.31,0.58,0.072
0.31,0.59,0.004
0.31,0.6,0.088
0.31,0.61,0.1872
0.31,0.62,0.104
0.31,0.63,0.0056
0.31,0.64,0.12
0.31,0.65,0.2496
0.31,0.66,0.136
0.31,0.67,0.0072
0.31,0.68,0.152
0.31,0.69,0.312
0.31,0.7,0.168
0.31,0.71,0.0202
0.31,0.72,0.184
0.31,0.73,6.97302e+252
0.31,0.74,0.2
0.31,0.75,0.208
0.31,0.76,0.216
0.31,0.77,0.224
0.31,0.78,0.232
0.31,0.79,0.24
0.31,0.8,0.248
0.31,0.81,1.2511
0.31,0.82,1.25371
0.31,0.83,1.25533
0.31,0.84,1.25596
0.31,0.85,1.25561
0.31,0.86,1.25429
0.31,0.87,1.25199
0.31,0.88,1.24872
0.31,0.89,1.24448
0.31,0.9,1.23929
0.31,0.91,1.23316
0.31,0.92,1.22608
0.31,0.93,1.21808
0.31,0.94,1.20915
0.31,0.95,1.19933
0.31,0.96,1.18861
0.31,0.97,1.17701
0.31,0.98,1.16454
0.31,0.99,1.15123
0.31,1,1.13708
0.32,0,0.726149
0.32,0.01,0.736647
0.32,0.02,0.747218
0.32,0.03,0.757864
0.32,0.04,0.768584
0.32,0.05,0.779379
0.32,0.06,0.790252
0.32,0.07,0.801201
0.32,0.08,0.812228
0.32,0.09,0.823334
0.32,0.1,0.834519
0.32,0.11,0.845784
0.32,0.12,0.857131
0.32,0.13,0.868559
0.32,0.14,0.88007
0.32,0.15,0.891665
0.32,0.16,0.903344
0.32,0.17,0.915108
0.32,0.18,0.926958
0.32,0.19,0.975306
0.32,0.2,0.87813
0.32,0.21,1.07214
0.32,0.22,0.829904
0.32,0.23,1.16897
0.32,0.24,0.782535
0.32,0.25,1.26554
