t,x,u
0.49,0.35,1.04086
0.49,0.36,1.0545
0.49,0.37,1.06822
0.49,0.38,1.08203
0.49,0.39,1.09594
0.49,0.4,1.10993
0.49,0.41,1.12402
0.49,0.42,1.13819
0.49,0.43,1.15246
0.49,0.44,1.16683
0.49,0.45,1.18129
0.49,0.46,1.19585
0.49,0.47,1.2105
0.49,0.48,1.22525
0.49,0.49,1.2401
0.49,0.5,1.24451
0.49,0.51,1.24793
0.49,0.52,1.25036
0.49,0.53,1.25181
0.49,0.54,1.25229
0.49,0.55,1.25179
0.49,0.56,1.25032
0.49,0.57,1.24788
0.49,0.58,1.24449
0.49,0.59,1.24016
0.49,0.6,1.23488
0.49,0.61,1.22868
0.49,0.62,1.22155
0.49,0.63,1.21353
0.49,0.64,1.20461
0.49,0.65,1.19481
0.49,0.66,1.18414
0.49,0.67,1.17263
0.49,0.68,1.16028
0.49,0.69,1.14712
0.49,0.7,1.13316
0.49,0.71,1.11841
0.49,0.72,1.10291
0.49,0.73,1.08667
0.49,0.74,1.06971
0.49,0.75,1.05205
0.49,0.76,1.03371
0.49,0.77,1.01472
0.49,0.78,0.995107
0.49,0.79,0.974885
0.49,0.8,0.954083
0.49,0.81,0.932727
0.49,0.82,0.910841
0.49,0.83,0.888454
0.49,0.84,0.86559
0.49,0.85,0.842279
0.49,0.86,0.818548
0.49,0.87,0.794425
0.49,0.88,0.769938
0.49,0.89,0.745117
0.49,0.9,0.719991
0.49,0.91,0.69459
0.49,0.92,0.668943
0.49,0.93,0.643081
0.49,0.94,0.617034
0.49,0.95,0.590833
0.49,0.96,0.564508
0.49,0.97,0.538091
0.49,0.98,0.511611
0.49,0.99,0.4851
0.49,1,0.458589
0.5,0,0.606531
0.5,0.01,0.617626
0.5,0.02,0.628783
0.5,0.03,0.640002
0.5,0.04,0.651284
0.5,0.05,0.662628
0.5,0.06,0.674036
0.5,0.07,0.685509
0.5,0.08,0.697047
0.5,0.09,0.70865
0.5,0.1,0.72032
0.5,0.11,0.732057
0.5,0.12,0.743861
0.5,0.13,0.755734
0.5,0.14,0.767676
0.5,0.15,0.779688
0.5,0.16,0.79177
0.5,0.17,0.803924
0.5,0.18,0.816149
0.5,0.19,0.828447
0.5,0.2,0.840818
0.5,0.21,0.853264
0.5,0.22,0.865784
0.5,0.23,0.878379
0.5,0.24,0.891052
0.5,0.25,0.903801
0.5,0.26,0.916628
0.5,0.27,0.929534
0.5,0.28,0.942519
0.5,0.29,0.955584
0.5,0.3,0.968731
0.5,0.31,0.981959
0.5,0.32,0.99527
0.5,0.33,1.00866
0.5,0.34,1.02214
0.5,0.35,1.03571
0.5,0.36,1.04936
0.5,0.37,1.0631
0.5,0.38,1.07692
0.5,0.39,1.09083
0.5,0.4,1.10484
0.5,0.41,1.11893
0.5,0.42,1.13312
0.5,0.43,1.14739
0.5,0.44,1.16176
0.5,0.45,1.17623
0.5,0.46,1.19079
0.5,0.47,1.20545
0.5,0.48,1.2202
0.5,0.49,1.23505
0.5,0.5,1.25
0.5,0.51,1.25451
0.5,0.52,1.25803
0.5,0.53,1.26056
0.5,0.54,1.26211
0.5,0.55,1.26269
0.5,0.56,1.26229
0.5,0.57,1.26092
0.5,0.58,1.25858
0.5,0.59,1.25529
0.5,0.6,1.25106
0.5,0.61,1.24588
0.5,0.62,1.23978
0.5,0.63,1.23275
0.5,0.64,1.22483
0.5,0.65,1.21601
0.5,0.66,1.20631
0.5,0.67,1.19574
0.5,0.68,1.18433
0.5,0.69,1.17208
0.5,0.7,1.15902
0.5,0.71,1.14516
0.5,0.72,1.13051
0.5,0.73,1.11511
0.5,0.74,1.09897
0.5,0.75,1.08211
0.5,0.76,1.06455
0.5,0.77,1.04631
0.5,0.78,1.02742
0.5,0.79,1.00791
0.5,0.8,0.987785
0.5,0.81,0.967083
0.5,0.82,0.945827
0.5,0.83,0.924041
0.5,0.84,0.901754
0.5,0.85,0.87899
0.5,0.86,0.855779
0.5,0.87,0.832148
0.5,0.88,0.808125
0.5,0.89,0.783738
0.5,0.9,0.759017
0.5,0.91,0.733991
0.5,0.92,0.70869
0.5,0.93,0.683143
0.5,0.94,0.657381
0.5,0.95,0.631434
0.5,0.96,0.605333
0.5,0.97,0.579108
0.5,0.98,0.552791
0.5,0.99,0.526411
0.5,1,0.5
0.51,0,0.600496
0.51,0.01,0.611631
0.51,0.02,0.622826
0.51,0.03,0.634083
0.51,0.04,0.645402
0.51,0.05,0.656784
0.51,0.06,0.668228
0.51,0.07,0.679736
0.51,0.08,0.691309
0.51,0.09,0.702947
0.51,0.1,0.71465
0.51,0.11,0.72642
0.51,0.12,0.738257
0.51,0.13,0.750161
0.51,0.14,0.762134
0.51,0.15,0.774176
0.51,0.16,0.786288
0.51,0.17,0.79847
0.51,0.18,0.810724
0.51,0.19,0.823049
0.51,0.2,0.835447
0.51,0.21,0.847918
0.51,0.22,0.860464
0.51,0.23,0.873084
0.51,0.24,0.885779
0.51,0.25,0.898552
0.51,0.26,0.911401
0.51,0.27,0.924328
0.51,0.28,0.937334
0.51,0.29,0.950419
0.51,0.3,0.963584
0.51,0.31,0.976831
0.51,0.32,0.990159
0.51,0.33,1.00357
0.51,0.34,1.01706
0.51,0.35,1.03064
0.51,0.36,1.04431
0.51,0.37,1.05806
0.51,0.38,1.0719
0.51,0.39,1.08582
0.51,0.4,1.09983
0.51,0.41,1.11394
0.51,0.42,1.12813
0.51,0.43,1.14242
0.51,0.44,1.15679
0.51,0.45,1.17126
0.51,0.46,1.18583
0.51,0.47,1.20049
0.51,0.48,1.21525
0.51,0.49,1.2301
0.51,0.5,1.24505
0.51,0.51,1.2601
0.51,0.52,1.26471
0.51,0.53,1.26833
0.51,0.54,1.27096
0.51,0.55,1.27261
0.51,0.56,1.27329
0.51,0.57,1.27299
0.51,0.58,1.27172
0.51,0.59,1.26948
0.51,0.6,1.26629
0.51,0.61,1.26216
0.51,0.62,1.25708
0.51,0.63,1.25108
0.51,0.64,1.24415
0.51,0.65,1.23633
0.51,0.66,1.22761
0.51,0.67,1.21801
0.51,0.68,1.20754
0.51,0.69,1.19623
0.51,0.7,1.18408
0.51,0.71,1.17112
0.51,0.72,1.15736
0.51,0.73,1.14281
0.51,0.74,1.12751
0.51,0.75,1.11147
0.51,0.76,1.09471
0.51,0.77,1.07725
0.51,0.78,1.05911
0.51,0.79,1.04032
0.51,0.8,1.02091
0.51,0.81,1.00089
0.51,0.82,0.980283
0.51,0.83,0.959127
0.51,0.84,0.937441
0.51,0.85,0.915254
0.51,0.86,0.89259
0.51,0.87,0.869479
0.51,0.88,0.845948
0.51,0.89,0.822025
0.51,0.9,0.797738
0.51,0.91,0.773117
0.51,0.92,0.748191
0.51,0.93,0.72299
0.51,0.94,0.697543
0.51,0.95,0.671881
0.51,0.96,0.646034
0.51,0.97,0.620033
0.51,0.98,0.593908
0.51,0.99,0.567691
0.51,1,0.541411
0.52,0,0.594521
0.52,0.01,0.605696
0.52,0.02,0.616931
0.52,0.03,0.628226
0.52,0.04,0.639583
0.52,0.05,0.651002
0.52,0.06,0.662484
0.52,0.07,0.674028
0.52,0.08,0.685636
0.52,0.09,0.697309
0.52,0.1,0.709047
0.52,0.11,0.72085
0.52,0.12,0.73272
0.52,0.13,0.744657
0.52,0.14,0.756661
0.52,0.15,0.768734
0.52,0.16,0.780876
0.52,0.17,0.793088
0.52,0.18,0.80537
0.52,0.19,0.817724
0.52,0.2,0.830149
0.52,0.21,0.842647
0.52,0.22,0.855218
0.52,0.23,0.867864
0.52,0.24,0.880584
0.52,0.25,0.893379
0.52,0.26,0.906252
0.52,0.27,0.919201
0.52,0.28,0.932228
0.52,0.29,0.945334
0.52,0.3,0.958519
0.52,0.31,0.971784
0.52,0.32,0.985131
0.52,0.33,0.998559
0.52,0.34,1.01207
0.52,0.35,1.02566
0.52,0.36,1.03934
0.52,0.37,1.05311
0.52,0.38,1.06696
0.52,0.39,1.0809
0.52,0.4,1.09492
0.52,0.41,1.10903
0.52,0.42,1.12324
0.52,0.43,1.13753
0.52,0.44,1.15192
0.52,0.45,1.16639
0.52,0.46,1.18096
0.52,0.47,1.19563
0.52,0.48,1.21039
0.52,0.49,1.22525
0.52,0.5,1.2402
0.52,0.51,1.25525
0.52,0.52,1.2704
0.52,0.53,1.27511
0.52,0.54,1.27883
0.52,0.55,1.28156
0.52,0.56,1.28331
0.52,0.57,1.28409
0.52,0.58,1.28389
0.52,0.59,1.28272
0.52,0.6,1.28058
0.52,0.61,1.27749
0.52,0.62,1.27346
0.52,0.63,1.26848
0.52,0.64,1.26258
0.52,0.65,1.25575
0.52,0.66,1.24803
0.52,0.67,1.23941
0.52,0.68,1.22991
0.52,0.69,1.21954
0.52,0.7,1.20833
0.52,0.71,1.19628
0.52,0.72,1.18342
0.52,0.73,1.16976
0.52,0.74,1.15531
0.52,0.75,1.14011
0.52,0.76,1.12417
0.52,0.77,1.10751
0.52,0.78,1.09015
0.52,0.79,1.07211
0.52,0.8,1.05342
0.52,0.81,1.03411
0.52,0.82,1.01419
0.52,0.83,0.993683
0.52,0.84,0.972627
0.52,0.85,0.951041
0.52,0.86,0.928954
0.52,0.87,0.90639
0.52,0.88,0.883379
0.52,0.89,0.859948
0.52,0.9,0.836125
0.52,0.91,0.811938
0.52,0.92,0.787417
0.52,0.93,0.762591
0.52,0.94,0.73749
0.52,0.95,0.712143
0.52,0.96,0.686581
0.52,0.97,0.660834
0.52,0.98,0.634933
0.52,0.99,0.608908
0.52,1,0.582791
0.53,0,0.588605
0.53,0.01,0.599821
0.53,0.02,0.611096
0.53,0.03,0.622431
0.53,0.04,0.633826
0.53,0.05,0.645283
0.53,0.06,0.656802
0.53,0.07,0.668384
0.53,0.08,0.680028
0.53,0.09,0.691736
0.53,0.1,0.703509
0.53,0.11,0.715347
0.53,0.12,0.72725
0.53,0.13,0.73922
0.53,0.14,0.751257
0.53,0.15,0.763361
0.53,0.16,0.775534
0.53,0.17,0.787776
0.53,0.18,0.800088
0.53,0.19,0.81247
0.53,0.2,0.824924
0.53,0.21,0.837449
0.53,0.22,0.850047
0.53,0.23,0.862718
0.53,0.24,0.875464
0.53,0.25,0.888284
0.53,0.26,0.901179
0.53,0.27,0.914152
0.53,0.28,0.927201
0.53,0.29,0.940328
0.53,0.3,0.953534
0.53,0.31,0.966819
0.53,0.32,0.980184
0.53,0.33,0.993631
0.53,0.34,1.00716
0.53,0.35,1.02077
0.53,0.36,1.03446
0.53,0.37,1.04824
0.53,0.38,1.06211
0.53,0.39,1.07606
0.53,0.4,1.0901
0.53,0.41,1.10422
0.53,0.42,1.11843
0.53,0.43,1.13274
0.53,0.44,1.14713
0.53,0.45,1.16162
0.53,0.46,1.17619
0.53,0.47,1.19086
0.53,0.48,1.20563
0.53,0.49,1.22049
0.53,0.5,1.23545
0.53,0.51,1.2505
0.53,0.52,1.26565
0.53,0.53,1.2809
0.53,0.54,1.28571
0.53,0.55,1.28953
0.53,0.56,1.29236
0.53,0.57,1.29421
0.53,0.58,1.29509
0.53,0.59,1.29499
0.53,0.6,1.29392
0.53,0.61,1.29188
0.53,0.62,1.28889
0.53,0.63,1.28496
0.53,0.64,1.28008
0.53,0.65,1.27428
0.53,0.66,1.26755
0.53,0.67,1.25993
0.53,0.68,1.25141
0.53,0.69,1.24201
0.53,0.7,1.23174
0.53,0.71,1.22063
0.53,0.72,1.20868
0.53,0.73,1.19592
0.53,0.74,1.18236
0.53,0.75,1.16801
0.53,0.76,1.15291
0.53,0.77,1.13707
0.53,0.78,1.12051
0.53,0.79,1.10325
0.53,0.8,1.08531
0.53,0.81,1.06672
0.53,0.82,1.04751
0.53,0.83,1.02769
0.53,0.84,1.00728
0.53,0.85,0.986327
0.53,0.86,0.964841
0.53,0.87,0.942854
0.53,0.88,0.92039
0.53,0.89,0.897479
0.53,0.9,0.874148
0.53,0.91,0.850425
0.53,0.92,0.826338
0.53,0.93,0.801917
0.53,0.94,0.777191
0.53,0.95,0.75219
0.53,0.96,0.726943
0.53,0.97,0.701481
0.53,0.98,0.675834
0.53,0.99,0.650033
0.53,1,0.624108
0.54,0,0.582748
0.54,0.01,0.594005
0.54,0.02,0.605321
0.54,0.03,0.616696
0.54,0.04,0.628131
0.54,0.05,0.639626
0.54,0.06,0.651183
0.54,0.07,0.662802
0.54,0.08,0.674484
0.54,0.09,0.686228
0.54,0.1,0.698036
0.54,0.11,0.709909
0.54,0.12,0.721847
0.54,0.13,0.73385
0.54,0.14,0.74592
0.54,0.15,0.758057
0.54,0.16,0.770261
0.54,0.17,0.782534
0.54,0.18,0.794876
0.54,0.19,0.807288
0.54,0.2,0.81977
0.54,0.21,0.832324
0.54,0.22,0.844949
0.54,0.23,0.857647
0.54,0.24,0.870418
0.54,0.25,0.883264
0.54,0.26,0.896184
0.54,0.27,0.909179
0.54,0.28,0.922252
0.54,0.29,0.935401
0.54,0.3,0.948628
0.54,0.31,0.961934
0.54,0.32,0.975319
0.54,0.33,0.988784
0.54,0.34,1.00233
0.54,0.35,1.01596
0.54,0.36,1.02967
0.54,0.37,1.04346
0.54,0.38,1.05734
0.54,0.39,1.07131
0.54,0.4,1.08536
0.54,0.41,1.0995
0.54,0.42,1.11372
0.54,0.43,1.12803
0.54,0.44,1.14244
0.54,0.45,1.15693
0.54,0.46,1.17152
0.54,0.47,1.18619
0.54,0.48,1.20096
0.54,0.49,1.21583
0.54,0.5,1.23079
0.54,0.51,1.24585
0.54,0.52,1.261
0.54,0.53,1.27625
0.54,0.54,1.2916
0.54,0.55,1.29651
0.54,0.56,1.30043
0.54,0.57,1.30336
0.54,0.58,1.30531
0.54,0.59,1.30629
0.54,0.6,1.30629
0.54,0.61,1.30532
0.54,0.62,1.30338
0.54,0.63,1.30049
0.54,0.64,1.29666
0.54,0.65,1.29188
0.54,0.66,1.28618
0.54,0.67,1.27955
0.54,0.68,1.27203
0.54,0.69,1.26361
0.54,0.7,1.25431
0.54,0.71,1.24414
0.54,0.72,1.23313
0.54,0.73,1.22128
0.54,0.74,1.20862
0.54,0.75,1.19516
0.54,0.76,1.18091
0.54,0.77,1.16591
0.54,0.78,1.15017
0.54,0.79,1.13371
0.54,0.8,1.11655
0.54,0.81,1.09871
0.54,0.82,1.08022
0.54,0.83,1.06111
0.54,0.84,1.04139
0.54,0.85,1.02108
0.54,0.86,1.00023
0.54,0.87,0.978841
0.54,0.88,0.956954
0.54,0.89,0.93459
0.54,0.9,0.911779
0.54,0.91,0.888548
0.54,0.92,0.864925
0.54,0.93,0.840938
0.54,0.94,0.816617
0.54,0.95,0.791991
0.54,0.96,0.76709
0.54,0.97,0.741943
0.54,0.98,0.716581
0.54,0.99,0.691034
0.54,1,0.665333
0.55,0,0.57695
0.55,0.01,0.588248
0.55,0.02,0.599605
0.55,0.03,0.611021
0.55,0.04,0.622496
0.55,0.05,0.634031
0.55,0.06,0.645626
0.55,0.07,0.657283
0.55,0.08,0.669002
0.55,0.09,0.680784
0.55,0.1,0.692628
0.55,0.11,0.704536
0.55,0.12,0.716509
0.55,0.13,0.728547
0.55,0.14,0.74065
0.55,0.15,0.75282
0.55,0.16,0.765057
0.55,0.17,0.777361
0.55,0.18,0.789734
0.55,0.19,0.802176
0.55,0.2,0.814688
0.55,0.21,0.82727
0.55,0.22,0.839924
0.55,0.23,0.852649
0.55,0.24,0.865447
0.55,0.25,0.878318
0.55,0.26,0.891264
0.55,0.27,0.904284
0.55,0.28,0.917379
0.55,0.29,0.930552
0.55,0.3,0.943801
0.55,0.31,0.957128
0.55,0.32,0.970534
0.55,0.33,0.984019
0.55,0.34,0.997584
0.55,0.35,1.01123
0.55,0.36,1.02496
0.55,0.37,1.03877
0.55,0.38,1.05266
0.55,0.39,1.06664
0.55,0.4,1.08071
0.55,0.41,1.09486
0.55,0.42,1.1091
0.55,0.43,1.12342
0.55,0.44,1.13783
0.55,0.45,1.15234
0.55,0.46,1.16693
0.55,0.47,1.18162
0.55,0.48,1.19639
0.55,0.49,1.21126
0.55,0.5,1.22623
0.55,0.51,1.24129
0.55,0.52,1.25645
0.55,0.53,1.2717
0.55,0.54,1.28705
0.55,0.55,1.3025
0.55,0.56,1.30751
0.55,0.57,1.31153
0.55,0.58,1.31456
0.55,0.59,1.31661
0.55,0.6,1.31769
0.55,0.61,1.31779
0.55,0.62,1.31692
0.55,0.63,1.31508
0.55,0.64,1.31229
0.55,0.65,1.30856
0.55,0.66,1.30388
0.55,0.67,1.29828
0.55,0.68,1.29175
0.55,0.69,1.28433
0.55,0.7,1.27601
0.55,0.71,1.26681
0.55,0.72,1.25674
0.55,0.73,1.24583
0.55,0.74,1.23408
0.55,0.75,1.22152
0.55,0.76,1.20816
0.55,0.77,1.19401
0.55,0.78,1.17911
0.55,0.79,1.16347
0.55,0.8,1.14711
0.55,0.81,1.13005
0.55,0.82,1.11231
0.55,0.83,1.09392
0.55,0.84,1.07491
0.55,0.85,1.05529
0.55,0.86,1.03508
0.55,0.87,1.01433
0.55,0.88,0.993041
0.55,0.89,0.971254
0.55,0.9,0.94899
0.55,0.91,0.926279
0.55,0.92,0.903148
0.55,0.93,0.879625
0.55,0.94,0.855738
0.55,0.95,0.831517
0.55,0.96,0.806991
0.55,0.97,0.78219
0.55,0.98,0.757143
0.55,0.99,0.731881
0.55,1,0.706434
0.56,0,0.571209
0.56,0.01,0.58255
0.56,0.02,0.593948
0.56,0.03,0.605405
0.56,0.04,0.616921
0.56,0.05,0.628496
0.56,0.06,0.640131
0.56,0.07,0.651826
0.56,0.08,0.663583
0.56,0.09,0.675402
0.56,0.1,0.687284
0.56,0.11,0.699228
0.56,0.12,0.711236
0.56,0.13,0.723309
0.56,0.14,0.735447
0.56,0.15,0.74765
0.56,0.16,0.75992
0.56,0.17,0.772257
0.56,0.18,0.784661
0.56,0.19,0.797134
0.56,0.2,0.809676
0.56,0.21,0.822288
0.56,0.22,0.83497
0.56,0.23,0.847724
0.56,0.24,0.860549
0.56,0.25,0.873447
0.56,0.26,0.886418
0.56,0.27,0.899464
0.56,0.28,0.912584
0.56,0.29,0.925779
0.56,0.3,0.939052
0.56,0.31,0.952401
0.56,0.32,0.965828
0.56,0.33,0.979334
0.56,0.34,0.992919
0.56,0.35,1.00658
0.56,0.36,1.02033
0.56,0.37,1.03416
0.56,0.38,1.04807
0.56,0.39,1.06206
0.56,0.4,1.07614
0.56,0.41,1.09031
0.56,0.42,1.10456
0.56,0.43,1.1189
0.56,0.44,1.13332
0.56,0.45,1.14783
0.56,0.46,1.16244
0.56,0.47,1.17713
0.56,0.48,1.19192
0.56,0.49,1.20679
0.56,0.5,1.22176
0.56,0.51,1.23683
0.56,0.52,1.25199
0.56,0.53,1.26725
0.56,0.54,1.2826
0.56,0.55,1.29805
0.56,0.56,1.3136
0.56,0.57,1.31871
0.56,0.58,1.32283
0.56,0.59,1.32596
0.56,0.6,1.32811
0.56,0.61,1.32929
0.56,0.62,1.32949
0.56,0.63,1.32872
0.56,0.64,1.32698
0.56,0.65,1.32429
0.56,0.66,1.32066
0.56,0.67,1.31608
0.56,0.68,1.31058
0.56,0.69,1.30415
0.56,0.7,1.29683
0.56,0.71,1.28861
0.56,0.72,1.27951
0.56,0.73,1.26954
0.56,0.74,1.25873
0.56,0.75,1.24708
0.56,0.76,1.23462
0.56,0.77,1.22136
0.56,0.78,1.20731
0.56,0.79,1.19251
0.56,0.8,1.17697
0.56,0.81,1.16071
0.56,0.82,1.14375
0.56,0.83,1.12611
0.56,0.84,1.10782
0.56,0.85,1.08891
0.56,0.86,1.06939
0.56,0.87,1.04928
0.56,0.88,1.02863
0.56,0.89,1.00744
0.56,0.9,0.985754
0.56,0.91,0.96359
0.56,0.92,0.940979
0.56,0.93,0.917948
0.56,0.94,0.894525
0.56,0.95,0.870738
0.56,0.96,0.846617
0.56,0.97,0.822191
0.56,0.98,0.79749
0.56,0.99,0.772543
0.56,1,0.747381
0.57,0,0.565525
0.57,0.01,0.576909
0.57,0.02,0.58835
0.57,0.03,0.599848
0.57,0.04,0.611405
0.57,0.05,0.623021
0.57,0.06,0.634696
0.57,0.07,0.646431
0.57,0.08,0.658226
0.57,0.09,0.670083
0.57,0.1,0.682002
0.57,0.11,0.693984
0.57,0.12,0.706028
0.57,0.13,0.718136
0.57,0.14,0.730309
0.57,0.15,0.742547
0.57,0.16,0.75485
0.57,0.17,0.76722
0.57,0.18,0.779657
0.57,0.19,0.792161
0.57,0.2,0.804734
0.57,0.21,0.817376
0.57,0.22,0.830088
0.57,0.23,0.84287
0.57,0.24,0.855724
0.57,0.25,0.868649
0.57,0.26,0.881647
0.57,0.27,0.894718
0.57,0.28,0.907864
0.57,0.29,0.921084
0.57,0.3,0.934379
0.57,0.31,0.947752
0.57,0.32,0.961201
0.57,0.33,0.974728
0.57,0.34,0.988334
0.57,0.35,1.00202
0.57,0.36,1.01578
0.57,0.37,1.02963
0.57,0.38,1.04356
0.57,0.39,1.05757
0.57,0.4,1.07166
0.57,0.41,1.08584
0.57,0.42,1.10011
0.57,0.43,1.11446
0.57,0.44,1.1289
0.57,0.45,1.14342
0.57,0.46,1.15803
0.57,0.47,1.17274
0.57,0.48,1.18753
0.57,0.49,1.20242
0.57,0.5,1.21739
0.57,0.51,1.23246
0.57,0.52,1.24763
0.57,0.53,1.26289
0.57,0.54,1.27825
0.57,0.55,1.2937
0.57,0.56,1.30925
0.57,0.57,1.3249
0.57,0.58,1.33011
0.57,0.59,1.33433
0.57,0.6,1.33756
0.57,0.61,1.33981
0.57,0.62,1.34109
0.57,0.63,1.34139
0.57,0.64,1.34072
0.57,0.65,1.33908
0.57,0.66,1.33649
0.57,0.67,1.33296
0.57,0.68,1.32848
0.57,0.69,1.32308
0.57,0.7,1.31675
0.57,0.71,1.30953
0.57,0.72,1.30141
0.57,0.73,1.29241
0.57,0.74,1.28254
0.57,0.75,1.27183
0.57,0.76,1.26028
0.57,0.77,1.24792
0.57,0.78,1.23476
0.57,0.79,1.22081
0.57,0.8,1.20611
0.57,0.81,1.19067
0.57,0.82,1.17451
0.57,0.83,1.15765
0.57,0.84,1.14011
0.57,0.85,1.12192
0.57,0.86,1.10311
0.57,0.87,1.08369
0.57,0.88,1.06368
0.57,0.89,1.04313
0.57,0.9,1.02204
0.57,0.91,1.00045
0.57,0.92,0.97839
0.57,0.93,0.955879
0.57,0.94,0.932948
0.57,0.95,0.909625
0.57,0.96,0.885938
0.57,0.97,0.861917
0.57,0.98,0.837591
0.57,0.99,0.81299
0.57,1,0.788143
0.58,0,0.559898
0.58,0.01,0.571325
0.58,0.02,0.582809
0.58,0.03,0.59435
0.58,0.04,0.605948
0.58,0.05,0.617605
0.58,0.06,0.629321
0.58,0.07,0.641096
0.58,0.08,0.652931
0.58,0.09,0.664826
0.58,0.1,0.676783
0.58,0.11,0.688802
0.58,0.12,0.700884
0.58,0.13,0.713028
0.58,0.14,0.725236
0.58,0.15,0.737509
0.58,0.16,0.749847
0.58,0.17,0.76225
0.58,0.18,0.77472
0.58,0.19,0.787257
0.58,0.2,0.799861
0.58,0.21,0.812534
0.58,0.22,0.825276
0.58,0.23,0.838088
0.58,0.24,0.85097
0.58,0.25,0.863924
0.58,0.26,0.876949
0.58,0.27,0.890047
0.58,0.28,0.903218
0.58,0.29,0.916464
0.58,0.3,0.929784
0.58,0.31,0.943179
0.58,0.32,0.956652
0.58,0.33,0.970201
0.58,0.34,0.983828
0.58,0.35,0.997534
0.58,0.36,1.01132
0.58,0.37,1.02518
0.58,0.38,1.03913
0.58,0.39,1.05316
0.58,0.4,1.06727
0.58,0.41,1.08146
0.58,0.42,1.09574
0.58,0.43,1.11011
0.58,0.44,1.12456
0.58,0.45,1.1391
0.58,0.46,1.15372
0.58,0.47,1.16843
0.58,0.48,1.18324
0.58,0.49,1.19813
0.58,0.5,1.21312
0.58,0.51,1.22819
0.58,0.52,1.24336
0.58,0.53,1.25863
0.58,0.54,1.27399
0.58,0.55,1.28945
0.58,0.56,1.305
0.58,0.57,1.32065
0.58,0.58,1.3364
0.58,0.59,1.34171
0.58,0.6,1.34603
0.58,0.61,1.34936
0.58,0.62,1.35171
0.58,0.63,1.35309
0.58,0.64,1.35349
0.58,0.65,1.35292
0.58,0.66,1.35138
0.58,0.67,1.34889
0.58,0.68,1.34546
0.58,0.69,1.34108
0.58,0.7,1.33578
0.58,0.71,1.32955
0.58,0.72,1.32243
0.58,0.73,1.31441
0.58,0.74,1.30551
0.58,0.75,1.29574
0.58,0.76,1.28513
0.58,0.77,1.27368
0.58,0.78,1.26142
0.58,0.79,1.24836
0.58,0.8,1.23451
0.58,0.81,1.21991
0.58,0.82,1.20457
0.58,0.83,1.18851
0.58,0.84,1.17175
0.58,0.85,1.15431
0.58,0.86,1.13622
0.58,0.87,1.11751
0.58,0.88,1.09819
0.58,0.89,1.07828
0.58,0.9,1.05783
0.58,0.91,1.03684
0.58,0.92,1.01535
0.58,0.93,0.99339
0.58,0.94,0.970979
0.58,0.95,0.948148
0.58,0.96,0.924925
0.58,0.97,0.901338
0.58,0.98,0.877417
0.58,0.99,0.853191
0.58,1,0.82869
0.59,0,0.554327
0.59,0.01,0.565798
0.59,0.02,0.577325
0.59,0.03,0.588909
0.59,0.04,0.60055
0.59,0.05,0.612248
0.59,0.06,0.624005
0.59,0.07,0.635821
0.59,0.08,0.647696
0.59,0.09,0.659631
0.59,0.1,0.671626
0.59,0.11,0.683683
0.59,0.12,0.695802
0.59,0.13,0.707984
0.59,0.14,0.720228
0.59,0.15,0.732536
0.59,0.16,0.744909
0.59,0.17,0.757347
0.59,0.18,0.76985
0.59,0.19,0.78242
0.59,0.2,0.795057
0.59,0.21,0.807761
0.59,0.22,0.820534
0.59,0.23,0.833376
0.59,0.24,0.846288
0.59,0.25,0.85927
0.59,0.26,0.872324
0.59,0.27,0.885449
0.59,0.28,0.898647
0.59,0.29,0.911918
0.59,0.3,0.925264
0.59,0.31,0.938684
0.59,0.32,0.952179
0.59,0.33,0.965752
0.59,0.34,0.979401
0.59,0.35,0.993128
0.59,0.36,1.00693
0.59,0.37,1.02082
0.59,0.38,1.03478
0.59,0.39,1.04883
0.59,0.4,1.06296
0.59,0.41,1.07717
0.59,0.42,1.09146
0.59,0.43,1.10584
0.59,0.44,1.12031
0.59,0.45,1.13486
0.59,0.46,1.1495
0.59,0.47,1.16422
0.59,0.48,1.17903
0.59,0.49,1.19394
0.59,0.5,1.20893
0.59,0.51,1.22402
0.59,0.52,1.23919
0.59,0.53,1.25446
0.59,0.54,1.26983
0.59,0.55,1.28529
0.59,0.56,1.30085
0.59,0.57,1.3165
0.59,0.58,1.33225
0.59,0.59,1.3481
0.59,0.6,1.35351
0.59,0.61,1.35793
0.59,0.62,1.36136
0.59,0.63,1.36381
0.59,0.64,1.36529
0.59,0.65,1.36579
0.59,0.66,1.36532
0.59,0.67,1.36388
0.59,0.68,1.36149
0.59,0.69,1.35816
0.59,0.7,1.35388
0.59,0.71,1.34868
0.59,0.72,1.34255
0.59,0.73,1.33553
0.59,0.74,1.32761
0.59,0.75,1.31881
0.59,0.76,1.30914
0.59,0.77,1.29863
0.59,0.78,1.28728
0.59,0.79,1.27512
0.59,0.8,1.26216
0.59,0.81,1.24841
0.59,0.82,1.23391
0.59,0.83,1.21867
0.59,0.84,1.20271
0.59,0.85,1.18605
0.59,0.86,1.16871
0.59,0.87,1.15072
0.59,0.88,1.13211
0.59,0.89,1.11289
0.59,0.9,1.09308
0.59,0.91,1.07273
0.59,0.92,1.05184
0.59,0.93,1.03045
0.59,0.94,1.00859
0.59,0.95,0.986279
0.59,0.96,0.963548
0.59,0.97,0.940425
0.59,0.98,0.916938
0.59,0.99,0.893117
0.59,1,0.868991
0.6,0,0.548812
0.6,0.01,0.560327
0.6,0.02,0.571898
0.6,0.03,0.583525
